Location,Latitude,Longitude
"Aginskiy Buryatskiy A. Okrug, Altay Rep., Altayskiy Kray, Buryatiya Rep., Chitinskaya Oblast, Irkutskaya Oblast, Kemerovskaya Oblast, Khakasiya Rep., Krasnoyarskiy Kray, Novosibirskaya Oblast, Omskaya Oblast, Tomskaya Oblast, Tyva Rep., Ustordynskiy Buryatskiy Okrug",54.83311459999999,112.4060529
Irkutsk,52.2854834,104.2890222
Moskva city (Moskva province),55.755826,37.6173
Tymauz village (Kabardino-Balkaria Rep. province),43.3932469,43.5628498
"Primorskiy Kray, Sakhalinskaya Oblast, Koryakskiy Okrug provinces",49.9807847,143.3738129
Kabgayi district (Gitarana prefecture),,
,,
Jizan region (southwestern),17.1738176,42.7076107
"Juba (Bahr el Jebel State), Upper Nile, Khartoum, Sennar, White Nile, Gezira, South Kordofan, Gedaref states",9.8894202,32.7181375
Linguere district (Louga province),15.3958701,-15.1109574
Singapore,1.352083,103.819836
"Bajaila, Pujehun",7.3562993,-11.7210635
"Cabanas, Cuscatlan, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Usulutan provinces",13.3453114,-88.4428112
"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",14.0411955,-88.9395184
,,
"Jilib, Bu'aale districts (Juba Dhexe province), Jamaame district (Juba Hoose province), Jowhar, Balcad districts (Shabelle Dhexe province), Hiraan, Shabelle Hoose provinces",1.2317783,42.7076107
"Juba Hoose, Juba Dhexe provinces",1.5884675,42.2362435
"Mogadishu, Bay, Lower Juba, Lower Shabelle and Mudug",2.0469343,45.3181623
"Boroma, Adwal region, Somaliland",9.936009199999999,43.184402
"Janale, Golweyna (Shabelle Region)",1.8076962,44.6935736
Gedo region,2.5584269,41.6011814
"Mogadishu city (Banadir district, Banadir province)",2.0469343,45.3181623
"Surjan, Konaks towns (Srednje-banatski province) (Serbia)",45.3987066,20.8729063
"Danilovgrad, Kotor, Cetinje, Bar, Podgorica provinces (Montenegro)",42.5537532,19.1077389
"Subotica city (Severno-backi province), Belgrade city (Grad Beograd province), Leskovac city (Jablanicki province) (Serbia)",46.09695809999999,19.65763
"Mojkovac, Pljevlja, Pluzine, Savnik, Zabljak provinces (Durmitor Massif, Piva River and Tara River in Pluzine province), Danilovgrad, Berane provinces, Bar, Budva, Cetinje, Herceg Novi, Kotor, Tivat, Ulcinj provinces (Adriatic coast) (Montenegro)",42.4572478,18.5314753
"Near Hrabusice city, Spisska Nova Ves district (Kosice province)",48.975609,20.4088126
"Hhohho, Lubombo, Manzini, Shiselweni provinces",-26.9827577,31.3541631
"Lubombo, Hhohho, Manzini, Shiselweni regions",-26.1365662,31.3541631
"Logone Occidental, Logone Oriental, Moyen Chari, Mayo-Kebi",8.5,16.0
" Logone Occidental, Moyen-Chari, Logone Oriental, Guéra, Tandjile, Mayokebbi prefecture",8.5,16.0
"Songkhla, Nakhon Si Thammarat, Surat Thani, Satun, Phatthalung, Chumphon, Narathiwat, Yala, Pattani, Trang provinces",7.189765899999998,100.5953813
"Wang Pong, Chon Daen districts (Phetchabun province)",16.1160065,100.8451467
"Tha Tum, Chom Phra, Samrong Thap, Sikhoraphum, Sangkha, Muang Surin districts (Surin province), Ubon Ratchathani province",14.9860058,103.9260001
"Northern, North-eastern regions",,
"Muang Chiang Rai, Mae Chan districts (Chiang Rai province)",20.0932902,99.80133509999999
"Phan, Muang Chiang Rai, Khun Tan districts (Chiang Ria province), Loei, Udon Thani, Nakhon Phanom, Sakon Nakhon, Kalasin, Maha Sarakham, Roi Et, Surin, Buriram, Si Saket, Yasothon, Amnat Charoen, Ubon Ratchathani provinces",15.8092005,104.4170218
"Khasanov village (Parharskiy district, Khatlon province)",37.9113562,69.097023
"Kabodien, Shaartuskiy, Jilikul, Ghozimalik, Kumsangirskiy, Piynjskiy districts (Khatlon province), Gorno Badakhshan Autonomous Oblast (Badakhshoni Kuni province), Leninabad Oblast (Sogd province)",38.1143435,68.6678026
Balkan province,40.9468884,54.4952432
Poturge district (Malatya province),38.1531105,38.7879612
"Cerkes, Orta districts (Cankiri province), Cubuk district (Ankara province)",40.7284219,33.0228175
"Carsamba, Salipazari districts (Samsun province), Tokat province",41.198523,36.721821
"Bursa, Canakkale, Balikesir provinces",40.14671999999999,26.408587
"Karacahisar, Boncuklu, Vakifli city (Soma district, Manisa province), Canakkale province",39.185113,27.608792
Taiwan Sheng province,23.69781,120.960515
"Isale, Kipili, Kirando, Namanyere, Wampelembe, Kate areas (Nkasi district, Rukwa province)",-7.3697011,30.6234003
Mwanza province,-2.5164305,32.9174517
Mtwara region,-10.3112236,40.1759806
"Pembar, Zanzibar Isl.",-5.031935199999999,39.7755571
"Pemba, Unguja, Zanzibar Isl.",-6.135729500000001,39.3621196
"Mburahati camp (Kinondoni district, Dar Es Salaam)",-6.813979799999999,39.2395925
Bundibugyo district,0.6851763,30.0202964
"Gulu, Mbarara, Masindi districts",-0.6071596,30.6545022
Bukonjo district (Kasese province),0.0972159,29.8352303
Kabutabwe Bubandi (Bundibugyo district),0.6452884999999999,29.9812799
"Parombo village (Padyere district, Nebbi province)",2.3021193,31.2025336
"Cherkas'ka, Chernihivs'ka, Chernivets'ka, Dnipropetrovs'ka, Donets'ka, Ivano-rankivs'ka, Kharkivs'ka, Khersons'ka, Khmel'nyts'ka, Kirovohrads'ka, Krym, Kyyivs'ka, L'vivs'ka, Luhans'ka, Mykolayivs'ka, Odes'ka, Poltavs'ka, Rivnens'ka, Sums'ka, Ternopil's'ka, Vinnyts'ka, Volyns'ka, Zakarpats'ka, Zaporiz'ka, Zhytomyrs'ka provinces",48.574041,39.307815
L'vivs'ka province,49.839683,24.029717
Dnipropetrovs'ka province,48.464717,35.046183
"Mykolayivs'ka, Vinnyts'ka, Odes'ka, Khmel'nyts'ka, Cherkas'ka, Kirovohrads'ka, Chernivets'ka, Ternopil'ska, Kyyivs'ka, Rivnens'ka, Zhytomyrs'ka, Khersons'ka provinces",49.553517,25.594767
"Paysandu, Maldonado provinces",-34.9066089,-54.9419773
"Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Maldonado, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano, Tacuarembo, Treinta Y Tres provinces",-34.9027462,-54.9491154
Canelones province,-34.5246844,-56.28121040000001
"Crittenden, Daviess, Webster districts (Kentucky province)",38.7845959,-84.60324039999999
"Bullock, Montgomery districts (Alabama province), Colquitt, Grady, Mitchell, Thomas, Tift districts (Georgia province), Washington district (Floride province), Lonoke, Prairie, Saline districts (Arkansas province)",32.3792233,-86.3077368
"Fort Worth Texas city (Tarrant district, Texas province), Reagan, Burleson districts (Texas province)",32.5420821,-97.3208492
"Adams, Columbia, Crawford, Dane, Dodge, Grant, Green, Iowa, Juneau, La crosse, Lafayette, Monroe, Richland, Rock, Sauk, Vernon districts (Wisconsin province)",44.0366042,-90.73427339999999
"Granite Falls city (Yellow Medicine, Minnesota province)",44.8099575,-95.5455752
"Xenia city (Greene district, Ohio province)",39.6847822,-83.9296526
"Buffalo city (Erie district, New York province)",42.88644679999999,-78.8783689
"Anderson, Benton, Cheatham, Davidson, Henry, Hickman, Houston, Jackson, Knox, Lake, Obion, Perry, Pickett, Stewart districts (Tennessee province)",36.2589567,-89.19173529999999
"Near Yountville city (Napa district, California province)",38.40157809999999,-122.3608105
"Franklin, Jefferson districts (Missouri province)",37.9642529,-91.8318334
Oklahoma province,35.0077519,-97.092877
Maui district (Hawaii province),20.7983626,-156.3319253
"Tuscaloosa district (Alabama province), Connecticut, Florida, Georgia, Massachusetts, Mississippi, Norh Carolina, New Jersey, New York, Pennsylvania, Rhode Island provinces",41.2033216,-77.1945247
"Miami-Dade, Monroe, Broward, Collier districts (Florida province)",25.5516034,-80.6326916
"Texas, Louisiana, Alabama provinces",31.9685988,-99.9018131
"Gainesville, Alachua areas (Alachua district, Florida province), Lafayette, Gulf districts (Florida province)",29.7938144,-82.49442260000001
"Los Alamos, Rio Arriba, Sandoval, Santa Fe districts (New Mexico province)",35.6580194,-105.9515865
Sarasota district (Florida province),27.336465,-82.5310117
"Park, Jefferson, Larimer districts (Colorado province)",39.5500507,-105.7820674
"Hanford area (Benton district, Washington province)",36.3274502,-119.6456844
Alaska province,63.588753,-154.4930619
"Arizona, California, Colorado, Idaho, Montana, Nevada, New Mexico, Oregon, South Dakota, Texas, Utah, Washington, Wyoming, Florida, North Dakota provinces",33.0423409,-96.3738721
"South Carolina, Georgia, Alabama, Florida, Louisiana, Texas provinces",31.9685988,-99.9018131
Liberty district (Texas province),30.1633593,-94.81059549999999
"Franklin, Jefferson, Gasconade districts (Missouri province)",38.669489,-91.5601667
Pennsylvania province,41.2033216,-77.1945247
"Karakalpakstan, Khorezm provinces",44.7679237,56.1958013
"Aragua, Carabobo, Falcon, Districto Capital, Merida, Miranda, Sucre, Trujillo, Vargas, Zulia provinces",-8.1157846,-79.0257381
Distrito Capital province,10.5004352,-66.9511459
"Khanh Binh Tay village (Tran Van Thoi district, Ca Mau province)",9.1777356,104.8571368
"Long An, Dong Thap, An Giang, Kien Giang, Can Tho city, Vinh Long, Tien Giang provinces",10.7888375,105.1990045
"Quang Nam, Khanh Hoa, Phu Yen, Ninh Thuan, Binh Thuan, Quang Ngai, Binh Dinh, Quang Tri, Thua Thien-Hue provinces",16.467397,107.5905326
"Ban Sai village (Sa Pa district, Lao Cai province)",22.2497168,103.9608091
Sin Ho district (Lai Chau province),22.3048884,103.3125299
"Quang Binh, Quang Tri, Thua Thien - Hue, Quang Nam, Quang Ngai, Binh Dinh, Da Nang City provinces",16.7403074,107.1854679
"Thach Ha, Cam Xuyen, Ky Anh districts (Ha Tinh province)",18.0559583,106.2992912
"Binh Hoa, Giao Ha villages (Giao Thuy district, Nam Dinh province)",20.2749172,106.4485454
Can Tho city province,10.0451618,105.7468535
"My Tho City, Go Cong Township districts (Tien Giang province)",10.3765284,106.3438891
Rach Gia Township district (Kien Giang province),10.021507,105.0910974
Wadi Mawr (Al-Hudaydah Governorate),15.3053072,43.0194897
Kwazulu-Natal province,-28.5305539,30.8958242
"Mpumalanga, KwaZulu-Natal, Gauteng provinces",-29.8039699,30.6314948
KwaZulu-Natal province,-28.5305539,30.8958242
"City of Capta Town Metropolitan Municipality (Western Cape province, Cape Town region)",-33.9248685,18.4240553
"Lower Umfolozi districts, Eshowe/Nkandla area, KwaDukuza/Stanger area, Ugu Region/South Coast (KwaZulu-Natal province)",-30.6217975,30.2512728
"Durba, Watsa District (Orientale Province)",3.0640511,29.5339711
"Aketi, Oriental Province",2.7388719,23.7811324
,,
"Mununga, Luapula Provinces",-9.0460276,29.0518113
"Chimanimani, Mutare districts (Manicaland province), Chiredzi district (Masvingo province), Matobo district (Matabeleland South province), Midlands province",-18.975755,32.6691331
,,
Chegutu district,,
Beit Bridge district,-22.0063375,30.3435506
Mesao Frio district (Vila Real province) and Seia district (Guarda province),41.1598648,-7.889922799999999
"Berlin, Alegria, Tecapan, Santiago de Maria districts (Usulutan province), Santa Tecla, Comasagua districts (La Libertad province) ; San Miguel, Santa Ana, Sonsonate, Cuscatlan, San Vicente, La Union, Ahuachapan, Cabanas, Morazan, Chalatenango, La Paz, La Libertad, San Salvador, Usulutan provinces",14.0411955,-88.9395184
"La Paz, Cuscatlan, San Vicente, San Salvador, Morazan, La Libertad provinces ; San Juan Tepezontes district (La Paz province), Cojutepeque district (Cuscatlan province)",13.6140412,-89.0059821
"Rio de Janeiro city (Rio de Janeiro district, Rio de Janeiro province), Petropolis, Paracambi, Duque de Caxias, Belford Roxo, Niteori, Japeri, Bom Jardim districts (Rio de Janeiro province)",-22.7605591,-43.4037201
"Jaguare, Rio Banal, Nova Venecia districts (Espirito Santo province), Minas Gerais province",-18.7084389,-40.3955053
Cuanza Sul province,-10.595191,15.4068079
"Badin District, Tharparkar District, Mirpur Khas District districts (Sindh province)",25.182704,69.1923916
"Bahawalpur District, Rahim Yar Khan District districts (Punjab province), Peshawar District (North-West Frontier province), Balochistan province",28.549415,70.6216794
"Silay City area (Negros Occidental district, Region VI province)",10.7528182,123.0875623
"Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas), Autonomous region in Muslim Mindanao (ARMM), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",8.496129999999999,123.3034062
"Bihor, Bistrita-Nasaud, Maramures, Satu-Mare, Suceava, Harghita, Cluj, Salaj, Hunedoara, Alba, Botosani provinces",48.1627198,26.475804
"Bratsk, Oust-Ilimsk, Tayshet, Irkutsk cities (Irkutskaya Oblast province), Novosibirsk city (Novosibirskaya Oblast province), Poligus city (Evenkiyskiy Okrug province) ",57.9845406,102.7395955
Rungwe district (Mbeya province),-9.2452322,33.70706190000001
"Mtanga village (Kigoma Rural district, Kigoma province)",-4.773282399999999,29.6051546
Mogadi area (KwaZulu-Natal province),-28.5305539,30.8958242
Fayzabad district (Badakhshan province),37.1017088,70.5552362
"Panjsher, Parwan, Kapisa provinces",34.9810572,69.6214562
Kunduz province,36.7285511,68.8678982
"Norhtern region (Khulm, Aibak), north-east region (Faizabad, Kunduz), eastern region, southern region and south-east region.",43.2994285,-74.21793260000001
Taiwara-Ghor province,34.0995776,64.90595499999999
"Xangongo village (Ombadja district, Cunene province), Onjiva village (Cuanhama district, Cunene province), Luacho, Senje, Muhaningo, Seco, Dombre-Grande, Canto villages (Baia Farta district, Benguela province), Namibe city, Macala, Lucira villages (Namibe district, Namibe province), Bibala, Camacuio districts (Namibe province), Lubango, Quipungo, Caluquembe districts (Huila province), Namacunde district (Cunene province), Luanda district (Luanda province), Bengo province",-16.7511004,14.9710123
"Balombo municipality (Benguela province), Cunene, Lunda Sul and Cuando Cubango provinces",-12.3536727,14.7725134
"Benguela, Cuando, Cubango, Cunene provinces",-12.5905158,13.416501
"Buenos Aires, Cordoba, La Pampa, Santa Fe provinces",-34.6036844,-58.3815591
"Chubut, Neuquen, Rio Negro (Patagonia), Catamarca, Buenos Aires provinces",-38.9516784,-68.0591888
La Rioja province,-29.9001725,-66.9988011
Buenos Aires province,-37.2017285,-59.84106969999999
"Palma Sola city (Santa Barbara district, Jujuy province), Salta and Catamarca provinces",-24.7821269,-65.4231976
"Adolfo Alsina, Avellaneda, Conesa, El Cuy, General Roca, Pichi Mahuida districts (Rio Negro province)",-39.032803,-67.5892227
Gold Coast district (Queensland province),-28.016667,153.4
"Pigeon Hole, Kalkarindji, Daguragu areas (Victoria-Daly district, Northern Territory province), Borroloola, Ryan's Bend areas (Roper Gulf district, Northern Territory province), Devil's Springs area (Barkly district, Northern Territory province)",-17.4480442,130.8310031
"Grafton, Maclean villages (Clarence Valley district, New South Wales province)",-29.4611875,153.2016236
"Maclean, Yamba villages (Clarence Valley district, New South Wales province), Lismore, Woodburn villages (Lismore district, New South Wales province), Mullumbimby village (Byron district, New South Wales province), Murwillumbah area (Tweed district, New South Wales province), Smithtown, Gladstone areas (Kempsey district, New South Wales province), Coffs Harbour, Ballina, Kyogle, New South Wales",-29.4605789,153.201936
New South Wales province,-31.2532183,146.921099
"Sydney (Ashfield (A), Auburn (C), Bankstown (C), Botany Bay (C), Burwood (A), Canada Bay (A), Canterbury (C), Holroyd (C), Hunters Hill (A), Hurstville (C), Kogarah (C), Ku-ring-gai (A), Lane Cove (A), Leichhardt (A), Manly (A), Marrickville (A), Mosman (A), North Sydney (A), Parramatta (C), Pittwater (A), Randwick (C), Rockdale (C), Ryde (C), Strathfield (A), Sutherland Shire (A), Sydney (C), Warringah (A), Waverley (A), Willoughby (C), Woollahra (A) districts, New South Wales province), Canberra (Unincorporated ACT district, Australian Capital Territory province)",-33.866234,151.1153528
,,
"Atacora, Donga, Borgou, Alibori",10.7954931,1.6760691
"Atacora, Donda, Borgou, Alibori departments",10.7954931,1.6760691
Ourgaye district (Tenkodogo region),11.5077529,0.0513246
"Diegougou, Pissy, Yako, Pama, Kaya Koupéla, Nanoro, Pô, Boussé, Houndé, Léo/TO, Réo, Ziniaré, Dori, Paul VI, Saponé, Sect 30, Zorgho, Kombissiri, Fada",11.4894238,-3.523092
Plateau Central province,12.2537648,-0.7532808999999999
"Lalmonirhat, Nilphamari, Gaibandha, Rangpur districts (Rangpur province)",25.328978,89.5415074
"Nilphamari district (Rangpur province), Brahamanbaria district (Chittagong province), Sylhet province",25.9362732,88.8407037
"Mymensingh, Netrakona, Tangail, Gopalganj districts (Dhaka province), Naogaon district (Rajshahi province), Maulvibazar district (Sylhet province), Chuadanga, Jhenaidah, Meherpur districts (Khulna province), Gaibandha district (Rangpur province), Patuakhali district (Barisal province), Noakhali district (Chittagong province)",24.2514853,89.9198043
"Patuakhali district (Barisal province), Satkhira district (Khulna province)",22.2248632,90.4547503
"Panchagarh, Thakurgaon, Dinajpur, Nilphamari districts (Rangpur province), Satkhira, Jessore districts (Khulna province), Sylhet, Sunamganj districts (Sylhet province)",25.9362732,88.8407037
"Sirajganj, Pabna districts (Rajshahi province), Sylhet district (Sylhet province)",24.012203,89.2467613
"Sunamganj, Sylhet districts (Sylhet province), Nawabganj, Rajshahi districts (Rajshahi province), Kushtia district (Khulna province)",25.0666548,91.40723919999999
"Blagoevgrad, Haskovo, Kardzhali, Smoljan provinces",42.0208569,23.0943385
"Shumen, Dobricht, Stara Zagora, Sofia provinces",42.4257769,25.6344644
New Providence island (Administrative unit not available),25.0443256,-77.3503559
"Brcko district, Tuzla district (Republika Srpska province) ; Sava, Drina Lukavac, Janja Tinja and Bosna rivers (Republika Srpska province)",44.8726563,18.8106276
"Toledo, Stann Creek provinces",41.6528052,-83.5378674
"Belize, Corozal, Orange Walk provinces",18.0734377,-88.5674456
"La Paz, Oruro, Cochabamba, Potosi provinces",-17.4139766,-66.1653224
"Santa Catarina, Rio Grande do Sul, Sao Paulo, Parana provinces",-25.2520888,-52.0215415
Cuiaba district (Mato Grosso province),-15.5954142,-56.0925824
Pernambuco province,-8.8137173,-36.954107
Paoua,7.246608600000001,16.4346979
Bangui district (Bangui province),4.3946735,18.5581899
Alberta province,53.9332706,-116.5765035
"Saskatchewan, Alberta",53.6962239,-113.2163654
"Jungfraujoch (Bern province), Zurich province",46.9479739,7.4474468
"Puerto Montt city (Llanquihue district, Los Lagos province), Araucania province",-41.468917,-72.94113639999999
